"part.gender" "part.age.cat" "part.group.cat" "cont.group.cat" "cont.age.cat" "male_interact" "female_interact" "part.inf" "cont.inf"
"89.20" 0 40 "adult" "adult" 25 0.615084158 0.558099584 5 4
"89.21" 0 40 "adult" "adult" 25 0.615084158 0.558099584 1 5
"89.22" 0 40 "adult" "adult" 25 0.615084158 0.558099584 2 5
"89.23" 0 40 "adult" "adult" 25 0.615084158 0.558099584 3 5
"89.24" 0 40 "adult" "adult" 25 0.615084158 0.558099584 4 5
"89.25" 0 40 "adult" "adult" 25 0.615084158 0.558099584 5 5
"89.1" 1 40 "adult" "adult" 25 0.522402301 0.651097699 1 1
"89.1.1" 1 40 "adult" "adult" 25 0.522402301 0.651097699 2 1
"89.1.2" 1 40 "adult" "adult" 25 0.522402301 0.651097699 3 1
"89.1.3" 1 40 "adult" "adult" 25 0.522402301 0.651097699 4 1
"89.1.4" 1 40 "adult" "adult" 25 0.522402301 0.651097699 5 1
"89.1.5" 1 40 "adult" "adult" 25 0.522402301 0.651097699 1 2
"89.1.6" 1 40 "adult" "adult" 25 0.522402301 0.651097699 2 2
"89.1.7" 1 40 "adult" "adult" 25 0.522402301 0.651097699 3 2
"89.1.8" 1 40 "adult" "adult" 25 0.522402301 0.651097699 4 2
"89.1.9" 1 40 "adult" "adult" 25 0.522402301 0.651097699 5 2
"89.1.10" 1 40 "adult" "adult" 25 0.522402301 0.651097699 1 3
"89.1.11" 1 40 "adult" "adult" 25 0.522402301 0.651097699 2 3
"89.1.12" 1 40 "adult" "adult" 25 0.522402301 0.651097699 3 3
"89.1.13" 1 40 "adult" "adult" 25 0.522402301 0.651097699 4 3
"89.1.14" 1 40 "adult" "adult" 25 0.522402301 0.651097699 5 3
"89.1.15" 1 40 "adult" "adult" 25 0.522402301 0.651097699 1 4
"89.1.16" 1 40 "adult" "adult" 25 0.522402301 0.651097699 2 4
"89.1.17" 1 40 "adult" "adult" 25 0.522402301 0.651097699 3 4
"89.1.18" 1 40 "adult" "adult" 25 0.522402301 0.651097699 4 4
"89.1.19" 1 40 "adult" "adult" 25 0.522402301 0.651097699 5 4
"89.1.20" 1 40 "adult" "adult" 25 0.522402301 0.651097699 1 5
"89.1.21" 1 40 "adult" "adult" 25 0.522402301 0.651097699 2 5
"89.1.22" 1 40 "adult" "adult" 25 0.522402301 0.651097699 3 5
"89.1.23" 1 40 "adult" "adult" 25 0.522402301 0.651097699 4 5
"89.1.24" 1 40 "adult" "adult" 25 0.522402301 0.651097699 5 5
"90" 0 45 "adult" "adult" 25 0.562966671 0.490652765 1 1
"90.2" 0 45 "adult" "adult" 25 0.562966671 0.490652765 2 1
"90.3" 0 45 "adult" "adult" 25 0.562966671 0.490652765 3 1
"90.4" 0 45 "adult" "adult" 25 0.562966671 0.490652765 4 1
"90.5" 0 45 "adult" "adult" 25 0.562966671 0.490652765 5 1
"90.6" 0 45 "adult" "adult" 25 0.562966671 0.490652765 1 2
"90.7" 0 45 "adult" "adult" 25 0.562966671 0.490652765 2 2
"90.8" 0 45 "adult" "adult" 25 0.562966671 0.490652765 3 2
"90.9" 0 45 "adult" "adult" 25 0.562966671 0.490652765 4 2
"90.10" 0 45 "adult" "adult" 25 0.562966671 0.490652765 5 2
"90.11" 0 45 "adult" "adult" 25 0.562966671 0.490652765 1 3
"90.12" 0 45 "adult" "adult" 25 0.562966671 0.490652765 2 3
"90.13" 0 45 "adult" "adult" 25 0.562966671 0.490652765 3 3
"90.14" 0 45 "adult" "adult" 25 0.562966671 0.490652765 4 3
"90.15" 0 45 "adult" "adult" 25 0.562966671 0.490652765 5 3
"90.16" 0 45 "adult" "adult" 25 0.562966671 0.490652765 1 4
"90.17" 0 45 "adult" "adult" 25 0.562966671 0.490652765 2 4
"90.18" 0 45 "adult" "adult" 25 0.562966671 0.490652765 3 4
"90.19" 0 45 "adult" "adult" 25 0.562966671 0.490652765 4 4
"90.20" 0 45 "adult" "adult" 25 0.562966671 0.490652765 5 4
"90.21" 0 45 "adult" "adult" 25 0.562966671 0.490652765 1 5
"90.22" 0 45 "adult" "adult" 25 0.562966671 0.490652765 2 5
"90.23" 0 45 "adult" "adult" 25 0.562966671 0.490652765 3 5
"90.24" 0 45 "adult" "adult" 25 0.562966671 0.490652765 4 5
"90.25" 0 45 "adult" "adult" 25 0.562966671 0.490652765 5 5
"90.1" 1 45 "adult" "adult" 25 0.483748219 0.554842404 1 1
"90.1.1" 1 45 "adult" "adult" 25 0.483748219 0.554842404 2 1
"90.1.2" 1 45 "adult" "adult" 25 0.483748219 0.554842404 3 1
"90.1.3" 1 45 "adult" "adult" 25 0.483748219 0.554842404 4 1
"90.1.4" 1 45 "adult" "adult" 25 0.483748219 0.554842404 5 1
"90.1.5" 1 45 "adult" "adult" 25 0.483748219 0.554842404 1 2
"90.1.6" 1 45 "adult" "adult" 25 0.483748219 0.554842404 2 2
"90.1.7" 1 45 "adult" "adult" 25 0.483748219 0.554842404 3 2
"90.1.8" 1 45 "adult" "adult" 25 0.483748219 0.554842404 4 2
"90.1.9" 1 45 "adult" "adult" 25 0.483748219 0.554842404 5 2
"90.1.10" 1 45 "adult" "adult" 25 0.483748219 0.554842404 1 3
"90.1.11" 1 45 "adult" "adult" 25 0.483748219 0.554842404 2 3
"90.1.12" 1 45 "adult" "adult" 25 0.483748219 0.554842404 3 3
"90.1.13" 1 45 "adult" "adult" 25 0.483748219 0.554842404 4 3
"90.1.14" 1 45 "adult" "adult" 25 0.483748219 0.554842404 5 3
"90.1.15" 1 45 "adult" "adult" 25 0.483748219 0.554842404 1 4
"90.1.16" 1 45 "adult" "adult" 25 0.483748219 0.554842404 2 4
"90.1.17" 1 45 "adult" "adult" 25 0.483748219 0.554842404 3 4
"90.1.18" 1 45 "adult" "adult" 25 0.483748219 0.554842404 4 4
"90.1.19" 1 45 "adult" "adult" 25 0.483748219 0.554842404 5 4
"90.1.20" 1 45 "adult" "adult" 25 0.483748219 0.554842404 1 5
"90.1.21" 1 45 "adult" "adult" 25 0.483748219 0.554842404 2 5
"90.1.22" 1 45 "adult" "adult" 25 0.483748219 0.554842404 3 5
"90.1.23" 1 45 "adult" "adult" 25 0.483748219 0.554842404 4 5
"90.1.24" 1 45 "adult" "adult" 25 0.483748219 0.554842404 5 5
"97" 0 0 "child" "adult" 30 0.529788441 0.718958258 1 1
"97.2" 0 0 "child" "adult" 30 0.529788441 0.718958258 2 1
"97.3" 0 0 "child" "adult" 30 0.529788441 0.718958258 3 1
"97.4" 0 0 "child" "adult" 30 0.529788441 0.718958258 4 1
"97.5" 0 0 "child" "adult" 30 0.529788441 0.718958258 5 1
"97.6" 0 0 "child" "adult" 30 0.529788441 0.718958258 1 2
"97.7" 0 0 "child" "adult" 30 0.529788441 0.718958258 2 2
"97.8" 0 0 "child" "adult" 30 0.529788441 0.718958258 3 2
"97.9" 0 0 "child" "adult" 30 0.529788441 0.718958258 4 2
"97.10" 0 0 "child" "adult" 30 0.529788441 0.718958258 5 2
"97.11" 0 0 "child" "adult" 30 0.529788441 0.718958258 1 3
"97.12" 0 0 "child" "adult" 30 0.529788441 0.718958258 2 3
"97.13" 0 0 "child" "adult" 30 0.529788441 0.718958258 3 3
"97.14" 0 0 "child" "adult" 30 0.529788441 0.718958258 4 3
"97.15" 0 0 "child" "adult" 30 0.529788441 0.718958258 5 3
"97.16" 0 0 "child" "adult" 30 0.529788441 0.718958258 1 4
"97.17" 0 0 "child" "adult" 30 0.529788441 0.718958258 2 4
"97.18" 0 0 "child" "adult" 30 0.529788441 0.718958258 3 4
"97.19" 0 0 "child" "adult" 30 0.529788441 0.718958258 4 4
"97.20" 0 0 "child" "adult" 30 0.529788441 0.718958258 5 4
"97.21" 0 0 "child" "adult" 30 0.529788441 0.718958258 1 5
"97.22" 0 0 "child" "adult" 30 0.529788441 0.718958258 2 5
"97.23" 0 0 "child" "adult" 30 0.529788441 0.718958258 3 5
"97.24" 0 0 "child" "adult" 30 0.529788441 0.718958258 4 5
"97.25" 0 0 "child" "adult" 30 0.529788441 0.718958258 5 5
"97.1" 1 0 "child" "adult" 30 0.548913347 0.701259909 1 1
"97.1.1" 1 0 "child" "adult" 30 0.548913347 0.701259909 2 1
"97.1.2" 1 0 "child" "adult" 30 0.548913347 0.701259909 3 1
"97.1.3" 1 0 "child" "adult" 30 0.548913347 0.701259909 4 1
"97.1.4" 1 0 "child" "adult" 30 0.548913347 0.701259909 5 1
"97.1.5" 1 0 "child" "adult" 30 0.548913347 0.701259909 1 2
"97.1.6" 1 0 "child" "adult" 30 0.548913347 0.701259909 2 2
"97.1.7" 1 0 "child" "adult" 30 0.548913347 0.701259909 3 2
"97.1.8" 1 0 "child" "adult" 30 0.548913347 0.701259909 4 2
"97.1.9" 1 0 "child" "adult" 30 0.548913347 0.701259909 5 2
"97.1.10" 1 0 "child" "adult" 30 0.548913347 0.701259909 1 3
"97.1.11" 1 0 "child" "adult" 30 0.548913347 0.701259909 2 3
"97.1.12" 1 0 "child" "adult" 30 0.548913347 0.701259909 3 3
"97.1.13" 1 0 "child" "adult" 30 0.548913347 0.701259909 4 3
"97.1.14" 1 0 "child" "adult" 30 0.548913347 0.701259909 5 3
"97.1.15" 1 0 "child" "adult" 30 0.548913347 0.701259909 1 4
"97.1.16" 1 0 "child" "adult" 30 0.548913347 0.701259909 2 4
"97.1.17" 1 0 "child" "adult" 30 0.548913347 0.701259909 3 4
"97.1.18" 1 0 "child" "adult" 30 0.548913347 0.701259909 4 4
"97.1.19" 1 0 "child" "adult" 30 0.548913347 0.701259909 5 4
"97.1.20" 1 0 "child" "adult" 30 0.548913347 0.701259909 1 5
"97.1.21" 1 0 "child" "adult" 30 0.548913347 0.701259909 2 5
"97.1.22" 1 0 "child" "adult" 30 0.548913347 0.701259909 3 5
"97.1.23" 1 0 "child" "adult" 30 0.548913347 0.701259909 4 5
"97.1.24" 1 0 "child" "adult" 30 0.548913347 0.701259909 5 5
"98" 0 5 "adult" "adult" 30 0.702859613 0.519190387 1 1
"98.2" 0 5 "adult" "adult" 30 0.702859613 0.519190387 2 1
"98.3" 0 5 "adult" "adult" 30 0.702859613 0.519190387 3 1
"98.4" 0 5 "adult" "adult" 30 0.702859613 0.519190387 4 1
"98.5" 0 5 "adult" "adult" 30 0.702859613 0.519190387 5 1
"98.6" 0 5 "adult" "adult" 30 0.702859613 0.519190387 1 2
"98.7" 0 5 "adult" "adult" 30 0.702859613 0.519190387 2 2
"98.8" 0 5 "adult" "adult" 30 0.702859613 0.519190387 3 2
"98.9" 0 5 "adult" "adult" 30 0.702859613 0.519190387 4 2
"98.10" 0 5 "adult" "adult" 30 0.702859613 0.519190387 5 2
"98.11" 0 5 "adult" "adult" 30 0.702859613 0.519190387 1 3
"98.12" 0 5 "adult" "adult" 30 0.702859613 0.519190387 2 3
"98.13" 0 5 "adult" "adult" 30 0.702859613 0.519190387 3 3
"98.14" 0 5 "adult" "adult" 30 0.702859613 0.519190387 4 3
"98.15" 0 5 "adult" "adult" 30 0.702859613 0.519190387 5 3
"98.16" 0 5 "adult" "adult" 30 0.702859613 0.519190387 1 4
"98.17" 0 5 "adult" "adult" 30 0.702859613 0.519190387 2 4
"98.18" 0 5 "adult" "adult" 30 0.702859613 0.519190387 3 4
"98.19" 0 5 "adult" "adult" 30 0.702859613 0.519190387 4 4
"98.20" 0 5 "adult" "adult" 30 0.702859613 0.519190387 5 4
"98.21" 0 5 "adult" "adult" 30 0.702859613 0.519190387 1 5
"98.22" 0 5 "adult" "adult" 30 0.702859613 0.519190387 2 5
"98.23" 0 5 "adult" "adult" 30 0.702859613 0.519190387 3 5
"98.24" 0 5 "adult" "adult" 30 0.702859613 0.519190387 4 5
"98.25" 0 5 "adult" "adult" 30 0.702859613 0.519190387 5 5
"98.1" 1 5 "adult" "adult" 30 0.504976723 0.717097718 1 1
"98.1.1" 1 5 "adult" "adult" 30 0.504976723 0.717097718 2 1
"98.1.2" 1 5 "adult" "adult" 30 0.504976723 0.717097718 3 1
"98.1.3" 1 5 "adult" "adult" 30 0.504976723 0.717097718 4 1
"98.1.4" 1 5 "adult" "adult" 30 0.504976723 0.717097718 5 1
"98.1.5" 1 5 "adult" "adult" 30 0.504976723 0.717097718 1 2
"98.1.6" 1 5 "adult" "adult" 30 0.504976723 0.717097718 2 2
"98.1.7" 1 5 "adult" "adult" 30 0.504976723 0.717097718 3 2
"98.1.8" 1 5 "adult" "adult" 30 0.504976723 0.717097718 4 2
"98.1.9" 1 5 "adult" "adult" 30 0.504976723 0.717097718 5 2
"98.1.10" 1 5 "adult" "adult" 30 0.504976723 0.717097718 1 3
"98.1.11" 1 5 "adult" "adult" 30 0.504976723 0.717097718 2 3
"98.1.12" 1 5 "adult" "adult" 30 0.504976723 0.717097718 3 3
"98.1.13" 1 5 "adult" "adult" 30 0.504976723 0.717097718 4 3
"98.1.14" 1 5 "adult" "adult" 30 0.504976723 0.717097718 5 3
"98.1.15" 1 5 "adult" "adult" 30 0.504976723 0.717097718 1 4
"98.1.16" 1 5 "adult" "adult" 30 0.504976723 0.717097718 2 4
"98.1.17" 1 5 "adult" "adult" 30 0.504976723 0.717097718 3 4
"98.1.18" 1 5 "adult" "adult" 30 0.504976723 0.717097718 4 4
"98.1.19" 1 5 "adult" "adult" 30 0.504976723 0.717097718 5 4
"98.1.20" 1 5 "adult" "adult" 30 0.504976723 0.717097718 1 5
"98.1.21" 1 5 "adult" "adult" 30 0.504976723 0.717097718 2 5
"98.1.22" 1 5 "adult" "adult" 30 0.504976723 0.717097718 3 5
"98.1.23" 1 5 "adult" "adult" 30 0.504976723 0.717097718 4 5
"98.1.24" 1 5 "adult" "adult" 30 0.504976723 0.717097718 5 5
"99" 0 10 "adult" "adult" 30 0.503223064 0.326176162 1 1
"99.2" 0 10 "adult" "adult" 30 0.503223064 0.326176162 2 1
"99.3" 0 10 "adult" "adult" 30 0.503223064 0.326176162 3 1
"99.4" 0 10 "adult" "adult" 30 0.503223064 0.326176162 4 1
"99.5" 0 10 "adult" "adult" 30 0.503223064 0.326176162 5 1
"99.6" 0 10 "adult" "adult" 30 0.503223064 0.326176162 1 2
"99.7" 0 10 "adult" "adult" 30 0.503223064 0.326176162 2 2
"99.8" 0 10 "adult" "adult" 30 0.503223064 0.326176162 3 2
"99.9" 0 10 "adult" "adult" 30 0.503223064 0.326176162 4 2
"99.10" 0 10 "adult" "adult" 30 0.503223064 0.326176162 5 2
"99.11" 0 10 "adult" "adult" 30 0.503223064 0.326176162 1 3
"99.12" 0 10 "adult" "adult" 30 0.503223064 0.326176162 2 3
"99.13" 0 10 "adult" "adult" 30 0.503223064 0.326176162 3 3
"99.14" 0 10 "adult" "adult" 30 0.503223064 0.326176162 4 3
"99.15" 0 10 "adult" "adult" 30 0.503223064 0.326176162 5 3
"99.16" 0 10 "adult" "adult" 30 0.503223064 0.326176162 1 4
"99.17" 0 10 "adult" "adult" 30 0.503223064 0.326176162 2 4
"99.18" 0 10 "adult" "adult" 30 0.503223064 0.326176162 3 4
"99.19" 0 10 "adult" "adult" 30 0.503223064 0.326176162 4 4
"99.20" 0 10 "adult" "adult" 30 0.503223064 0.326176162 5 4
"99.21" 0 10 "adult" "adult" 30 0.503223064 0.326176162 1 5
"99.22" 0 10 "adult" "adult" 30 0.503223064 0.326176162 2 5
"99.23" 0 10 "adult" "adult" 30 0.503223064 0.326176162 3 5
"99.24" 0 10 "adult" "adult" 30 0.503223064 0.326176162 4 5
"99.25" 0 10 "adult" "adult" 30 0.503223064 0.326176162 5 5
"99.1" 1 10 "adult" "adult" 30 0.383204076 0.443438992 1 1
"99.1.1" 1 10 "adult" "adult" 30 0.383204076 0.443438992 2 1
"99.1.2" 1 10 "adult" "adult" 30 0.383204076 0.443438992 3 1
"99.1.3" 1 10 "adult" "adult" 30 0.383204076 0.443438992 4 1
"99.1.4" 1 10 "adult" "adult" 30 0.383204076 0.443438992 5 1
"99.1.5" 1 10 "adult" "adult" 30 0.383204076 0.443438992 1 2
"99.1.6" 1 10 "adult" "adult" 30 0.383204076 0.443438992 2 2
"99.1.7" 1 10 "adult" "adult" 30 0.383204076 0.443438992 3 2
"99.1.8" 1 10 "adult" "adult" 30 0.383204076 0.443438992 4 2
"99.1.9" 1 10 "adult" "adult" 30 0.383204076 0.443438992 5 2
"99.1.10" 1 10 "adult" "adult" 30 0.383204076 0.443438992 1 3
"99.1.11" 1 10 "adult" "adult" 30 0.383204076 0.443438992 2 3
"99.1.12" 1 10 "adult" "adult" 30 0.383204076 0.443438992 3 3
"99.1.13" 1 10 "adult" "adult" 30 0.383204076 0.443438992 4 3
"99.1.14" 1 10 "adult" "adult" 30 0.383204076 0.443438992 5 3
"99.1.15" 1 10 "adult" "adult" 30 0.383204076 0.443438992 1 4
"99.1.16" 1 10 "adult" "adult" 30 0.383204076 0.443438992 2 4
"99.1.17" 1 10 "adult" "adult" 30 0.383204076 0.443438992 3 4
"99.1.18" 1 10 "adult" "adult" 30 0.383204076 0.443438992 4 4
"99.1.19" 1 10 "adult" "adult" 30 0.383204076 0.443438992 5 4
"99.1.20" 1 10 "adult" "adult" 30 0.383204076 0.443438992 1 5
"99.1.21" 1 10 "adult" "adult" 30 0.383204076 0.443438992 2 5
"99.1.22" 1 10 "adult" "adult" 30 0.383204076 0.443438992 3 5
"99.1.23" 1 10 "adult" "adult" 30 0.383204076 0.443438992 4 5
"99.1.24" 1 10 "adult" "adult" 30 0.383204076 0.443438992 5 5
"100" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 1 1
"100.2" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 2 1
"100.3" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 3 1
"100.4" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 4 1
"100.5" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 5 1
"100.6" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 1 2
"100.7" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 2 2
"100.8" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 3 2
"100.9" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 4 2
"100.10" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 5 2
"100.11" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 1 3
"100.12" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 2 3
"100.13" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 3 3
"100.14" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 4 3
"100.15" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 5 3
"100.16" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 1 4
"100.17" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 2 4
"100.18" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 3 4
"100.19" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 4 4
"100.20" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 5 4
"100.21" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 1 5
"100.22" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 2 5
"100.23" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 3 5
"100.24" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 4 5
"100.25" 0 15 "adult" "adult" 30 0.3693706383 0.249389362 5 5
"100.1" 1 15 "adult" "adult" 30 0.325357621 0.293402379 1 1
"100.1.1" 1 15 "adult" "adult" 30 0.325357621 0.293402379 2 1
"100.1.2" 1 15 "adult" "adult" 30 0.325357621 0.293402379 3 1
"100.1.3" 1 15 "adult" "adult" 30 0.325357621 0.293402379 4 1
"100.1.4" 1 15 "adult" "adult" 30 0.325357621 0.293402379 5 1
"100.1.5" 1 15 "adult" "adult" 30 0.325357621 0.293402379 1 2
"100.1.6" 1 15 "adult" "adult" 30 0.325357621 0.293402379 2 2
"100.1.7" 1 15 "adult" "adult" 30 0.325357621 0.293402379 3 2
"100.1.8" 1 15 "adult" "adult" 30 0.325357621 0.293402379 4 2
"100.1.9" 1 15 "adult" "adult" 30 0.325357621 0.293402379 5 2
"100.1.10" 1 15 "adult" "adult" 30 0.325357621 0.293402379 1 3
"100.1.11" 1 15 "adult" "adult" 30 0.325357621 0.293402379 2 3
"100.1.12" 1 15 "adult" "adult" 30 0.325357621 0.293402379 3 3
"100.1.13" 1 15 "adult" "adult" 30 0.325357621 0.293402379 4 3
"100.1.14" 1 15 "adult" "adult" 30 0.325357621 0.293402379 5 3
"100.1.15" 1 15 "adult" "adult" 30 0.325357621 0.293402379 1 4
"100.1.16" 1 15 "adult" "adult" 30 0.325357621 0.293402379 2 4
"100.1.17" 1 15 "adult" "adult" 30 0.325357621 0.293402379 3 4
"100.1.18" 1 15 "adult" "adult" 30 0.325357621 0.293402379 4 4
"100.1.19" 1 15 "adult" "adult" 30 0.325357621 0.293402379 5 4
"100.1.20" 1 15 "adult" "adult" 30 0.325357621 0.293402379 1 5
"100.1.21" 1 15 "adult" "adult" 30 0.325357621 0.293402379 2 5
"100.1.22" 1 15 "adult" "adult" 30 0.325357621 0.293402379 3 5
"100.1.23" 1 15 "adult" "adult" 30 0.325357621 0.293402379 4 5
"100.1.24" 1 15 "adult" "adult" 30 0.325357621 0.293402379 5 5
"101" 0 20 "adult" "adult" 30 0.551810167 0.484569833 1 1
"101.2" 0 20 "adult" "adult" 30 0.551810167 0.484569833 2 1
"101.3" 0 20 "adult" "adult" 30 0.551810167 0.484569833 3 1
"101.4" 0 20 "adult" "adult" 30 0.551810167 0.484569833 4 1
"101.5" 0 20 "adult" "adult" 30 0.551810167 0.484569833 5 1
"101.6" 0 20 "adult" "adult" 30 0.551810167 0.484569833 1 2
"101.7" 0 20 "adult" "adult" 30 0.551810167 0.484569833 2 2
"101.8" 0 20 "adult" "adult" 30 0.551810167 0.484569833 3 2
"101.9" 0 20 "adult" "adult" 30 0.551810167 0.484569833 4 2
"101.10" 0 20 "adult" "adult" 30 0.551810167 0.484569833 5 2
"101.11" 0 20 "adult" "adult" 30 0.551810167 0.484569833 2 3
"101.13" 0 20 "adult" "adult" 30 0.551810167 0.484569833 3 3
"101.14" 0 20 "adult" "adult" 30 0.551810167 0.484569833 4 3
"101.15" 0 20 "adult" "adult" 30 0.551810167 0.484569833 5 3
"101.16" 0 20 "adult" "adult" 30 0.551810167 0.484569833 1 4
"101.17" 0 20 "adult" "adult" 30 0.551810167 0.484569833 2 4
"101.18" 0 20 "adult" "adult" 30 0.551810167 0.484569833 3 4
"101.19" 0 20 "adult" "adult" 30 0.551810167 0.484569833 4 4
"101.20" 0 20 "adult" "adult" 30 0.551810167 0.484569833 5 4
"101.21" 0 20 "adult" "adult" 30 0.551810167 0.484569833 1 5
"101.22" 0 20 "adult" "adult" 30 0.551810167 0.484569833 2 5
"101.23" 0 20 "adult" "adult" 30 0.551810167 0.484569833 3 5
"101.24" 0 20 "adult" "adult" 30 0.551810167 0.484569833 4 5
"101.25" 0 20 "adult" "adult" 30 0.551810167 0.484569833 5 5
"101.1" 1 20 "adult" "adult" 30 0.456802103 0.579577897 1 1
"101.1.1" 1 20 "adult" "adult" 30 0.456802103 0.579577897 2 1
"101.1.2" 1 20 "adult" "adult" 30 0.456802103 0.579577897 3 1
"101.1.3" 1 20 "adult" "adult" 30 0.456802103 0.579577897 4 1
"101.1.4" 1 20 "adult" "adult" 30 0.456802103 0.579577897 5 1
"101.1.5" 1 20 "adult" "adult" 30 0.456802103 0.579577897 1 2
"101.1.6" 1 20 "adult" "adult" 30 0.456802103 0.579577897 2 2
"101.1.7" 1 20 "adult" "adult" 30 0.456802103 0.579577897 3 2
"101.1.8" 1 20 "adult" "adult" 30 0.456802103 0.579577897 4 2
"101.1.9" 1 20 "adult" "adult" 30 0.456802103 0.579577897 5 2
"101.1.10" 1 20 "adult" "adult" 30 0.456802103 0.579577897 1 3
"101.1.11" 1 20 "adult" "adult" 30 0.456802103 0.579577897 2 3
"101.1.12" 1 20 "adult" "adult" 30 0.456802103 0.579577897 3 3
"101.1.13" 1 20 "adult" "adult" 30 0.456802103 0.579577897 4 3
"101.1.14" 1 20 "adult" "adult" 30 0.456802103 0.579577897 5 3
"101.1.15" 1 20 "adult" "adult" 30 0.456802103 0.579577897 1 4
"101.1.16" 1 20 "adult" "adult" 30 0.456802103 0.579577897 2 4
"101.1.17" 1 20 "adult" "adult" 30 0.456802103 0.579577897 3 4
"101.1.18" 1 20 "adult" "adult" 30 0.456802103 0.579577897 4 4
"101.1.19" 1 20 "adult" "adult" 30 0.456802103 0.579577897 5 4
"101.1.20" 1 20 "adult" "adult" 30 0.456802103 0.579577897 1 5
"101.1.21" 1 20 "adult" "adult" 30 0.456802103 0.579577897 2 5
"101.1.22" 1 20 "adult" "adult" 30 0.456802103 0.579577897 3 5
"101.1.23" 1 20 "adult" "adult" 30 0.456802103 0.579577897 4 5
"101.1.24" 1 20 "adult" "adult" 30 0.456802103 0.579577897 5 5
"102" 0 25 "adult" "adult" 30 0.95994292 0.77391708 1 1
"102.2" 0 25 "adult" "adult" 30 0.95994292 0.77391708 2 1
"102.3" 0 25 "adult" "adult" 30 0.95994292 0.77391708 3 1
"102.4" 0 25 "adult" "adult" 30 0.95994292 0.77391708 4 1
"102.5" 0 25 "adult" "adult" 30 0.95994292 0.77391708 5 1
"102.6" 0 25 "adult" "adult" 30 0.95994292 0.77391708 1 2
"102.7" 0 25 "adult" "adult" 30 0.95994292 0.77391708 2 2
"102.8" 0 25 "adult" "adult" 30 0.95994292 0.77391708 3 2
"102.9" 0 25 "adult" "adult" 30 0.95994292 0.77391708 4 2
"102.10" 0 25 "adult" "adult" 30 0.95994292 0.77391708 5 2
"102.11" 0 25 "adult" "adult" 30 0.95994292 0.77391708 1 3
"102.12" 0 25 "adult" "adult" 30 0.95994292 0.77391708 2 3
"102.13" 0 25 "adult" "adult" 30 0.95994292 0.77391708 3 3
"102.14" 0 25 "adult" "adult" 30 0.95994292 0.77391708 4 3
"102.15" 0 25 "adult" "adult" 30 0.95994292 0.77391708 5 3
"102.16" 0 25 "adult" "adult" 30 0.95994292 0.77391708 1 4
"102.17" 0 25 "adult" "adult" 30 0.95994292 0.77391708 2 4
"102.18" 0 25 "adult" "adult" 30 0.95994292 0.77391708 3 4
"102.19" 0 25 "adult" "adult" 30 0.95994292 0.77391708 4 4
"102.20" 0 25 "adult" "adult" 30 0.95994292 0.77391708 5 4
"102.21" 0 25 "adult" "adult" 30 0.95994292 0.77391708 1 5
"102.22" 0 25 "adult" "adult" 30 0.95994292 0.77391708 2 5
"102.23" 0 25 "adult" "adult" 30 0.95994292 0.77391708 3 5
"102.24" 0 25 "adult" "adult" 30 0.95994292 0.77391708 4 5
"102.25" 0 25 "adult" "adult" 30 0.95994292 0.77391708 5 5
"102.1" 1 25 "adult" "adult" 30 0.815779396 0.918080604 1 1
"102.1.1" 1 25 "adult" "adult" 30 0.815779396 0.918080604 2 1
"102.1.2" 1 25 "adult" "adult" 30 0.815779396 0.918080604 3 1
"102.1.3" 1 25 "adult" "adult" 30 0.815779396 0.918080604 4 1
"102.1.4" 1 25 "adult" "adult" 30 0.815779396 0.918080604 5 1
"102.1.5" 1 25 "adult" "adult" 30 0.815779396 0.918080604 1 2
"102.1.6" 1 25 "adult" "adult" 30 0.815779396 0.918080604 2 2
"102.1.7" 1 25 "adult" "adult" 30 0.815779396 0.918080604 3 2
"102.1.8" 1 25 "adult" "adult" 30 0.815779396 0.918080604 4 2
"102.1.9" 1 25 "adult" "adult" 30 0.815779396 0.918080604 5 2
"102.1.10" 1 25 "adult" "adult" 30 0.815779396 0.918080604 1 3
